Date,Segment_id,x,y,Evapotranspiration,Precipitation,Irrigation_pumping,Observed
710426,53,1049230,14666880,0.85,17.99,0,149.87203
710457,53,1049230,14666880,2.3,17.99,0,145.22203
710487,53,1049230,14666880,2.98,17.99,0,120.95
710518,53,1049230,14666880,6.63,17.99,0,75.2
710548,53,1049230,14666880,6.59,17.99,-0.16194,47.301639
710579,53,1049230,14666880,8.65,17.99,-0.34115,39.101639
710610,53,1049230,14666880,7.23,17.99,-0.34967,51.127869
710640,53,1049230,14666880,6.38,17.99,-0.22583,84.327869
710671,53,1049230,14666880,4.18,17.99,0,108.847541
710701,53,1049230,14666880,1.38,17.99,0,124.39754
710732,53,1049230,14666880,0.59,17.99,0,137.1629
710763,53,1049230,14666880,0.97,26.28,0,147.2129
710791,53,1049230,14666880,1.34,26.28,0,151.39322
710822,53,1049230,14666880,1.79,26.28,0,149.19322
710852,53,1049230,14666880,8.23,26.28,0,133.7377
710883,53,1049230,14666880,5.12,26.28,0,103.737705
710913,53,1049230,14666880,8.41,26.28,-0.15077,74.759836
710944,53,1049230,14666880,7.94,26.28,-0.31762,46.909836
710975,53,1049230,14666880,7.79,26.28,-0.32557,40.857377
711005,53,1049230,14666880,4.24,26.28,-0.21026,58.257377
711036,53,1049230,14666880,0,26.28,0,89.280328
711066,53,1049230,14666880,0,26.28,0,134.380328
711097,53,1049230,14666880,1.08,26.28,0,158.63065
711128,53,1049230,14666880,0.8,19.09,0,161.38065
711156,53,1049230,14666880,0.81,19.09,0,162.25085
711187,53,1049230,14666880,1.3,19.09,0,161.05085
711217,53,1049230,14666880,2.59,19.09,0,151.55738
711248,53,1049230,14666880,5.94,19.09,0,132.957377
711278,53,1049230,14666880,5.25,19.09,-0.2714,106.964754
711309,53,1049230,14666880,7.68,19.09,-0.57174,72.814754
711340,53,1049230,14666880,9.93,19.09,-0.58603,54.186885
711370,53,1049230,14666880,6.93,19.09,-0.37848,52.736885
711401,53,1049230,14666880,3.76,19.09,0,74.45082
711431,53,1049230,14666880,0.48,19.09,0,120.10082
711462,53,1049230,14666880,0.4,19.09,0,143.59032
711493,53,1049230,14666880,0.7,19.02,0,144.19032
711522,53,1049230,14666880,0.77,19.02,0,146.34333
711553,53,1049230,14666880,0.98,19.02,0,150.29333
711583,53,1049230,14666880,5.4,19.02,0,127.488525
711614,53,1049230,14666880,6.95,19.02,0,75.088525
711644,53,1049230,14666880,5.13,19.02,-0.21842,42.085246
711675,53,1049230,14666880,8.19,19.02,-0.46014,30.4852459
711706,53,1049230,14666880,7.31,19.02,-0.47164,26.2688525
711736,53,1049230,14666880,5.89,19.02,-0.3046,30.068852
711767,53,1049230,14666880,2.35,19.02,0,55.92623
711797,53,1049230,14666880,0.24,19.02,0,104.57623
711828,53,1049230,14666880,0.58,19.02,0,131.356452
711859,53,1049230,14666880,0,27.75,0,135.60645
711887,53,1049230,14666880,0.66,27.75,0,148.11949
711918,53,1049230,14666880,0,27.75,0,170.66949
711948,53,1049230,14666880,1.98,27.75,0,180.73689
711979,53,1049230,14666880,3.56,27.75,0,176.18689
712009,53,1049230,14666880,6.73,27.75,-0.33436,139.30902
712040,53,1049230,14666880,8.61,27.75,-0.70438,66.759016
712071,53,1049230,14666880,6.2,27.75,-0.72199,30.05
712101,53,1049230,14666880,6.13,27.75,-0.46628,32.795
708479,123,859150,14714400,1.98,14.6,0,13.793443
708509,123,859150,14714400,1.3,14.6,0,14.593443
708540,123,859150,14714400,0.52,14.6,0,15.822581
708571,123,859150,14714400,0,16.9,0,17.522581
708600,123,859150,14714400,0.72,16.9,0,17.954333
708631,123,859150,14714400,0,16.9,0,16.999333
708661,123,859150,14714400,3.04,16.9,0,15.187417
708692,123,859150,14714400,6.59,16.9,0,12.4475
708479,157,1022830,14672160,1.98,14,0,70.8852459
708509,157,1022830,14672160,1.3,14,0,72.6852459
708540,157,1022830,14672160,0.52,14,0,73.2854839
708571,157,1022830,14672160,0,15.43,0,72.635484
708600,157,1022830,14672160,0.72,15.43,0,72.3
708631,157,1022830,14672160,0,15.43,0,72.3
708661,157,1022830,14672160,3.04,15.43,0,70.540984
708692,157,1022830,14672160,6.59,15.43,0,66.8409836
708722,157,1022830,14672160,8.78,15.43,0,67.0631148
708753,157,1022830,14672160,9.66,15.43,0,71.6131148
708784,157,1022830,14672160,7.42,15.43,0,75.622951
708814,157,1022830,14672160,5.56,15.43,0,78.922951
708845,157,1022830,14672160,3.16,15.43,0,83.181967
708875,157,1022830,14672160,0.49,15.43,0,88.431967
708906,157,1022830,14672160,0.22,15.43,0,93.0596774
708937,157,1022830,14672160,0.05,21.64,0,97.109677
708965,157,1022830,14672160,0.65,21.64,0,98.536441
708996,157,1022830,14672160,1.1,21.64,0,97.0864407
709026,157,1022830,14672160,0.84,21.64,0,94.4934426
709057,157,1022830,14672160,6.98,21.64,0,90.6934426
709087,157,1022830,14672160,5.42,21.64,0,84.7303279
709118,157,1022830,14672160,9.42,21.64,0,76.3803279
709149,157,1022830,14672160,8.72,21.64,0,73.0819672
709179,157,1022830,14672160,2.95,21.64,0,75.2819672
709210,157,1022830,14672160,3.22,21.64,0,79.9409836
709240,157,1022830,14672160,1.78,21.64,0,87.1409836
709271,157,1022830,14672160,0,21.64,0,95.8806452
709302,157,1022830,14672160,0.54,21.91,0,106.380645
709330,157,1022830,14672160,0,21.91,0,109.649153
709361,157,1022830,14672160,0.47,21.91,0,104.949153
709391,157,1022830,14672160,1.75,21.91,0,100.7122951
709422,157,1022830,14672160,6.3,21.91,0,97.1622951
709452,157,1022830,14672160,5.92,21.91,0,88.9532787
709483,157,1022830,14672160,11.25,21.91,0,75.6032787
709514,157,1022830,14672160,7.97,21.91,0,76.1983607
709544,157,1022830,14672160,3.24,21.91,0,91.6483607
709575,157,1022830,14672160,3.59,21.91,0,103.286885
709605,157,1022830,14672160,1.11,21.91,0,110.986885
709636,157,1022830,14672160,0.62,21.91,0,112.504839
709667,157,1022830,14672160,0.76,9.86,0,107.5548387
709695,157,1022830,14672160,1.36,9.86,0,101.5677966
709726,157,1022830,14672160,1.86,9.86,0,94.0677966
709756,157,1022830,14672160,5.57,9.86,0,87.62295082
709787,157,1022830,14672160,7.16,9.86,0,82.62295082
709817,157,1022830,14672160,8.31,9.86,0,79.2393443
709848,157,1022830,14672160,10.58,9.86,0,77.6393443
709879,157,1022830,14672160,8.61,9.86,0,76.111475
709909,157,1022830,14672160,5.53,9.86,0,74.7114754
709940,157,1022830,14672160,1.84,9.86,0,77.81147541
709970,157,1022830,14672160,1.14,9.86,0,85.5614754
710001,157,1022830,14672160,0.81,9.86,0,93.3709677
710032,157,1022830,14672160,0.07,21.69,0,101.370968
710061,157,1022830,14672160,0.37,21.69,0,105.15
710092,157,1022830,14672160,0.6,21.69,0,104.4
710122,157,1022830,14672160,0,21.69,0,101.052459
710153,157,1022830,14672160,5.88,21.69,0,94.852459
710183,157,1022830,14672160,8.34,21.69,0,86.9409836
710214,157,1022830,14672160,5.54,21.69,0,77.1409836
710245,157,1022830,14672160,8.18,21.69,0,72.7131148
710275,157,1022830,14672160,7.89,21.69,0,74.1631148
710306,157,1022830,14672160,3.95,21.69,0,80.6786885
710336,157,1022830,14672160,0.8,21.69,0,92.4286885
710367,157,1022830,14672160,0.56,21.69,0,100.359677
710398,157,1022830,14672160,0.51,17.99,0,104.409677
710426,157,1022830,14672160,0.85,17.99,0,103.754237
710457,157,1022830,14672160,2.3,17.99,0,97.7542373
710487,157,1022830,14672160,2.98,17.99,0,90.7442623
710518,157,1022830,14672160,6.63,17.99,0,82.8442623
710548,157,1022830,14672160,6.59,17.99,0,76.2991803
710579,157,1022830,14672160,8.65,17.99,0,71.2491803
710610,157,1022830,14672160,7.23,17.99,0,69.6327869
710640,157,1022830,14672160,6.38,17.99,0,71.73278689
710671,157,1022830,14672160,4.18,17.99,0,75.62786885
710701,157,1022830,14672160,1.38,17.99,0,81.37786885
710732,157,1022830,14672160,0.59,17.99,0,89.8645161
710763,157,1022830,14672160,0.97,26.28,0,101.364516
710791,157,1022830,14672160,1.34,26.28,0,104.966102
710822,157,1022830,14672160,1.79,26.28,0,99.8661017
710852,157,1022830,14672160,8.23,26.28,0,94.5565574
710883,157,1022830,14672160,5.12,26.28,0,89.2065574
710913,157,1022830,14672160,8.41,26.28,-0.016132,81.8360656
710944,157,1022830,14672160,7.94,26.28,-0.033984,72.236066
710975,157,1022830,14672160,7.79,26.28,-0.034834,76.6918033
711005,157,1022830,14672160,4.24,26.28,-0.022497,95.991803
711036,157,1022830,14672160,0,26.28,0,105.8
711066,157,1022830,14672160,0,26.28,0,105.8
711097,157,1022830,14672160,1.08,26.28,0,105.1709677
711128,157,1022830,14672160,0.8,19.09,0,103.8709677
711156,157,1022830,14672160,0.81,19.09,0,102.0788136
711187,157,1022830,14672160,1.3,19.09,0,99.6288136
711217,157,1022830,14672160,2.59,19.09,0,97.4918033
711248,157,1022830,14672160,5.94,19.09,0,95.7918033
711278,157,1022830,14672160,5.25,19.09,-0.017534,90.0508197
711309,157,1022830,14672160,7.68,19.09,-0.036939,79.85081967
711340,157,1022830,14672160,9.93,19.09,-0.037862,78.0901639
711370,157,1022830,14672160,6.93,19.09,-0.024453,85.390164
711401,157,1022830,14672160,3.76,19.09,0,91.927869
711431,157,1022830,14672160,0.48,19.09,0,97.677869
711462,157,1022830,14672160,0.4,19.09,0,103.454839
711493,157,1022830,14672160,0.7,19.02,0,109.354839
711522,157,1022830,14672160,0.77,19.02,0,109.11
711553,157,1022830,14672160,0.98,19.02,0,102.06
711583,157,1022830,14672160,5.4,19.02,0,94.4967213
711614,157,1022830,14672160,6.95,19.02,0,86.4967213
711644,157,1022830,14672160,5.13,19.02,-0.012025,80.80245902
711675,157,1022830,14672160,8.19,19.02,-0.025333,77.652459
711706,157,1022830,14672160,7.31,19.02,-0.025966,76.7868852
711736,157,1022830,14672160,5.89,19.02,-0.01677,78.3868852
711767,157,1022830,14672160,2.35,19.02,0,85.9377049
711797,157,1022830,14672160,0.24,19.02,0,99.637705
711828,157,1022830,14672160,0.58,19.02,0,106.866129
711859,157,1022830,14672160,0,27.75,0,107.416129
711887,157,1022830,14672160,0.66,27.75,0,107.448305
711918,157,1022830,14672160,0,27.75,0,106.8983051
711948,157,1022830,14672160,1.98,27.75,0,106.1483607
711979,157,1022830,14672160,3.56,27.75,0,105.1983607
712009,157,1022830,14672160,6.73,27.75,-0.041856,99.1852459
712040,157,1022830,14672160,8.61,27.75,-0.088177,87.5852459
712071,157,1022830,14672160,6.2,27.75,-0.090381,87.5245902
712101,157,1022830,14672160,6.13,27.75,-0.058371,99.77459
712132,157,1022830,14672160,2.2,27.75,0,105.631148
712162,157,1022830,14672160,1.28,27.75,0,104.881148
712193,157,1022830,14672160,0.88,27.75,0,105.8790323
712224,157,1022830,14672160,0.69,15.47,0,108.729032
712252,157,1022830,14672160,0.46,15.47,0,108.323729
712283,157,1022830,14672160,1.23,15.47,0,104.2237288
712313,157,1022830,14672160,3.25,15.47,0,98.1016393
712344,157,1022830,14672160,3.77,15.47,0,89.9016393
712374,157,1022830,14672160,10.22,15.47,-0.011738,82.0581967
712405,157,1022830,14672160,4.99,15.47,-0.024728,74.6081967
712436,157,1022830,14672160,6.34,15.47,-0.025347,77.5360656
712466,157,1022830,14672160,5.76,15.47,-0.01637,91.436066
712497,157,1022830,14672160,4.15,15.47,0,66.887097
708937,147,906670,14693280,0.05,19.7,0,66.2847458
708965,147,906670,14693280,0.65,19.7,0,64.67542373
708996,147,906670,14693280,1.1,19.7,0,67.0254237
709026,147,906670,14693280,0.84,19.7,0,65.1147541
709057,147,906670,14693280,6.98,19.7,0,58.4147541
709087,147,906670,14693280,5.42,19.7,0,54.305738
709118,147,906670,14693280,9.42,19.7,0,53.055738
709149,147,906670,14693280,8.72,19.7,0,53.2360656
709179,147,906670,14693280,2.95,19.7,0,54.9360656
709210,147,906670,14693280,3.22,19.7,0,57.5213115
709240,147,906670,14693280,1.78,19.7,0,61.0213115
709271,147,906670,14693280,0,19.7,0,67.5903226
709302,147,906670,14693280,0.54,30.4,0,77.490323
709330,147,906670,14693280,0,30.4,0,79.190678
709361,147,906670,14693280,0.47,30.4,0,71.740678
709391,147,906670,14693280,1.75,30.4,0,67.0344262
709422,147,906670,14693280,6.3,30.4,0,65.6344262
709452,147,906670,14693280,5.92,30.4,0,62.5229508
709483,147,906670,14693280,11.25,30.4,0,57.522951
709514,147,906670,14693280,7.97,30.4,0,57.752459
709544,147,906670,14693280,3.24,30.4,0,63.552459
709575,147,906670,14693280,3.59,30.4,0,69.1065574
709605,147,906670,14693280,1.11,30.4,0,74.40655738
709636,147,906670,14693280,0.62,30.4,0,76.9548387
709667,147,906670,14693280,0.76,13.5,0,76.6548387
709695,147,906670,14693280,1.36,13.5,0,73.09067797
709726,147,906670,14693280,1.86,13.5,0,65.640678
709756,147,906670,14693280,5.57,13.5,0,60.744262
709787,147,906670,14693280,7.16,13.5,0,58.944262
709817,147,906670,14693280,8.31,13.5,0,57.7622951
709848,147,906670,14693280,10.58,13.5,0,57.2622951
709879,147,906670,14693280,8.61,13.5,0,55.352459
709909,147,906670,14693280,5.53,13.5,0,52.002459
709940,147,906670,14693280,1.84,13.5,0,52.636066
709970,147,906670,14693280,1.14,13.5,0,57.3860656
710001,147,906670,14693280,0.81,13.5,0,63.7677419
710032,147,906670,14693280,0.07,21.5,0,71.9677419
710061,147,906670,14693280,0.37,21.5,0,74.2166667
710092,147,906670,14693280,0.6,21.5,0,69.96666667
710122,147,906670,14693280,0,21.5,0,65.1565574
710153,147,906670,14693280,5.88,21.5,0,59.806557
710183,147,906670,14693280,8.34,21.5,0,55.55
710214,147,906670,14693280,5.54,21.5,0,52.5
710245,147,906670,14693280,8.18,21.5,0,50.678689
710275,147,906670,14693280,7.89,21.5,0,50.228689
710306,147,906670,14693280,3.95,21.5,0,52.459016
710336,147,906670,14693280,0.8,21.5,0,57.4590164
710367,147,906670,14693280,0.56,21.5,0,62.0080645
710398,147,906670,14693280,0.51,17.8,0,66.1580645
710426,147,906670,14693280,0.85,17.8,0,66.0576271
710457,147,906670,14693280,2.3,17.8,0,61.1576271
710487,147,906670,14693280,2.98,17.8,0,55.766393
710518,147,906670,14693280,6.63,17.8,0,50.016393
710548,147,906670,14693280,6.59,17.8,0,47.570492
710579,147,906670,14693280,8.65,17.8,0,48.770492
710610,147,906670,14693280,7.23,17.8,0,51.563934
710640,147,906670,14693280,6.38,17.8,0,55.9639344
710671,147,906670,14693280,4.18,17.8,0,57.8311475
710701,147,906670,14693280,1.38,17.8,0,57.0811475
710732,147,906670,14693280,0.59,17.8,0,60.1596774
710763,147,906670,14693280,0.97,22.39,0,67.3096774
710791,147,906670,14693280,1.34,22.39,0,69.12372881
710822,147,906670,14693280,1.79,22.39,0,65.0237288
710852,147,906670,14693280,8.23,22.39,0,61.492623
710883,147,906670,14693280,5.12,22.39,0,58.742623
710913,147,906670,14693280,8.41,22.39,0,54.328689
710944,147,906670,14693280,7.94,22.39,0,48.078689
710975,147,906670,14693280,7.79,22.39,0,50.87377
711005,147,906670,14693280,4.24,22.39,0,63.2237705
711036,147,906670,14693280,0,22.39,0,71.3688525
711066,147,906670,14693280,0,22.39,0,75.1688525
711097,147,906670,14693280,1.08,22.39,0,75.9387097
711128,147,906670,14693280,0.8,18.2,0,73.5387097
711156,147,906670,14693280,0.81,18.2,0,69.6457627
711187,147,906670,14693280,1.3,18.2,0,63.8457627
711217,147,906670,14693280,2.59,18.2,0,61.2704918
711248,147,906670,14693280,5.94,18.2,0,62.4704918
711278,147,906670,14693280,5.25,18.2,0,60.5565574
711309,147,906670,14693280,7.68,18.2,0,55.206557
711340,147,906670,14693280,9.93,18.2,0,55.744262
711370,147,906670,14693280,6.93,18.2,0,62.5442623
711401,147,906670,14693280,3.76,18.2,0,66.71311475
711431,147,906670,14693280,0.48,18.2,0,68.16311475
711462,147,906670,14693280,0.4,18.2,0,71.7790323
711493,147,906670,14693280,0.7,15.9,0,77.7290323
711522,147,906670,14693280,0.77,15.9,0,76.53
711553,147,906670,14693280,0.98,15.9,0,67.38
711583,147,906670,14693280,5.4,15.9,0,60.6221311
711614,147,906670,14693280,6.95,15.9,0,56.672131
711644,147,906670,14693280,5.13,15.9,0,54.671311
711675,147,906670,14693280,8.19,15.9,0,54.821311
711706,147,906670,14693280,7.31,15.9,0,57.0639344
711736,147,906670,14693280,5.89,15.9,0,61.4639344
711767,147,906670,14693280,2.35,15.9,0,67.7081967
711797,147,906670,14693280,0.24,15.9,0,75.8581967
711828,147,906670,14693280,0.58,15.9,0,80.774194
711859,147,906670,14693280,0,23.73,0,82.374194
711887,147,906670,14693280,0.66,23.73,0,79.3788136
711918,147,906670,14693280,0,23.73,0,71.02881356
711948,147,906670,14693280,1.98,23.73,0,67.95
711979,147,906670,14693280,3.56,23.73,0,71
712009,147,906670,14693280,6.73,23.73,0,68.1786885
712040,147,906670,14693280,8.61,23.73,0,58.878689
712071,147,906670,14693280,6.2,23.73,0,59.459016
712101,147,906670,14693280,6.13,23.73,0,70.5590164
712132,147,906670,14693280,2.2,23.73,0,75.3885246
712162,147,906670,14693280,1.28,23.73,0,73.7385246
712193,147,906670,14693280,0.88,23.73,0,73.8435484
712224,147,906670,14693280,0.69,16.66,0,75.7935484
712252,147,906670,14693280,0.46,16.66,0,74.3745763
712283,147,906670,14693280,1.23,16.66,0,69.0745763
712313,147,906670,14693280,3.25,16.66,0,62.5631148
712344,147,906670,14693280,3.77,16.66,0,54.913115
712374,147,906670,14693280,10.22,16.66,0,51.565574
712405,147,906670,14693280,4.99,16.66,0,52.965574
712436,147,906670,14693280,6.34,16.66,0,58.347541
712466,147,906670,14693280,5.76,16.66,0,67.797541
712497,147,906670,14693280,4.15,16.66,0,73.042623
712527,147,906670,14693280,1.19,16.66,0,73.942623
712558,147,906670,14693280,0.9,16.66,0,74.9806452
712589,147,906670,14693280,0.85,25.7,0,76.1806452
712617,147,906670,14693280,1.09,25.7,0,73.6652542
712648,147,906670,14693280,1.53,25.7,0,66.8152542
712678,147,906670,14693280,2.5,25.7,0,66
712709,147,906670,14693280,5.95,25.7,0,72.1
712739,147,906670,14693280,5.88,25.7,0,75.3
712770,147,906670,14693280,6,25.7,0,75.3
712801,147,906670,14693280,5.46,25.7,0,77.3901639
712831,147,906670,14693280,3.43,25.7,0,81.6401639
712862,147,906670,14693280,2.9,25.7,0,82.152459
712892,147,906670,14693280,1.35,25.7,0,78.802459
712923,147,906670,14693280,0.65,25.7,0,80.583871
712954,147,906670,14693280,0.76,15.19,0,87.783871
712983,147,906670,14693280,0.36,15.19,0,88.07
713014,147,906670,14693280,0.58,15.19,0,80.72
713044,147,906670,14693280,1.13,15.19,0,74.92213115
713075,147,906670,14693280,5.63,15.19,0,70.9721311
713105,147,906670,14693280,10.6,15.19,0,67.2598361
713136,147,906670,14693280,7.79,15.19,0,63.8098361
713167,147,906670,14693280,6.94,15.19,0,60.3278689
713197,147,906670,14693280,6.58,15.19,0,56.9278689
713228,147,906670,14693280,2.66,15.19,0,59.6262295
713258,147,906670,14693280,0.55,15.19,0,68.62622951
713289,147,906670,14693280,0.68,15.19,0,71.11935484
713320,147,906670,14693280,1,16.67,0,66.8193548
713348,147,906670,14693280,0.88,16.67,0,64.7372881
713379,147,906670,14693280,1.56,16.67,0,65.0372881
713409,147,906670,14693280,3.23,16.67,0,64.3442623
713440,147,906670,14693280,6.37,16.67,0,62.5442623
713470,147,906670,14693280,10.03,16.67,-0.0034947,60.7918033
713501,147,906670,14693280,6.53,16.67,-0.0073621,59.0918033
713532,147,906670,14693280,7.9,16.67,-0.0075462,57.3885246
713562,147,906670,14693280,6.16,16.67,-0.0048735,55.7385246
713593,147,906670,14693280,1.37,16.67,0,57.8262295
713623,147,906670,14693280,0,16.67,0,63.7762295
713654,147,906670,14693280,0.49,16.67,0,67.1629032
713685,147,906670,14693280,0.81,14.04,0,67.9129032
713713,147,906670,14693280,1.57,14.04,0,65.2338983
713744,147,906670,14693280,2.17,14.04,0,58.533898
713774,147,906670,14693280,7.43,14.04,0,57.562295
713805,147,906670,14693280,6.34,14.04,0,63.1622951
713835,147,906670,14693280,11.5,14.04,-0.0040325,65.64836066
713866,147,906670,14693280,11.92,14.04,-0.008495,64.6983607
713897,147,906670,14693280,7.4,14.04,-0.0087074,61.4704918
713927,147,906670,14693280,5.34,14.04,-0.0056235,55.9204918
713958,147,906670,14693280,1.15,14.04,0,57.8213115
713988,147,906670,14693280,1.48,14.04,0,67.4213115
714019,147,906670,14693280,1.02,14.04,0,74.2112903
714050,147,906670,14693280,0.38,15.11,0,78.16129
714078,147,906670,14693280,0.53,15.11,0,74.9601695
714109,147,906670,14693280,1.93,15.11,0,63.5101695
714139,147,906670,14693280,4.33,15.11,0,57.371311
714170,147,906670,14693280,7.83,15.11,0,57.5213115
714200,147,906670,14693280,7.38,15.11,-0.048403,58.5508197
714231,147,906670,14693280,11.33,15.11,-0.10197,60.5508197
714262,147,906670,14693280,8.66,15.11,-0.10452,60.02622951
714292,147,906670,14693280,4.69,15.11,-0.067501,56.8262295
714323,147,906670,14693280,2.67,15.11,0,59.995082
714353,147,906670,14693280,1.13,15.11,0,69.745082
714384,147,906670,14693280,0.44,15.11,0,74.7
714415,147,906670,14693280,0.75,17.1,0,74.7
714444,147,906670,14693280,0.96,17.1,0,69.73
714475,147,906670,14693280,1.96,17.1,0,59.08
714505,147,906670,14693280,3.65,17.1,0,56.0622951
714536,147,906670,14693280,8.7,17.1,0,61.6622951
714566,147,906670,14693280,10.07,17.1,-0.048945,62.7934426
714597,147,906670,14693280,9.64,17.1,-0.10311,58.99344262
714628,147,906670,14693280,7.52,17.1,-0.10569,56.70491803
714658,147,906670,14693280,7.25,17.1,-0.068256,56.10491803
714689,147,906670,14693280,2.63,17.1,0,60.7672131
714719,147,906670,14693280,1.09,17.1,0,70.867213
714750,147,906670,14693280,0.79,17.1,0,75.395161
714781,147,906670,14693280,0.52,21.98,0,74.145161
714809,147,906670,14693280,1.14,21.98,0,72.1042373
714840,147,906670,14693280,0.64,21.98,0,69.0542373
714870,147,906670,14693280,1.84,21.98,0,66.37786885
714901,147,906670,14693280,3.63,21.98,0,64.2278689
714931,147,906670,14693280,6.69,21.98,-0.026479,62.0065574
